"category","name","brand","price","currency","vatRate","colours","swatch","accent","fabric","details","fit","roleTags","leadTime","minOrder","sizeRange","imageHint","imageUrl","colourImages","supplierName","productUrl","active"
"spa-wear","Chinese Style Tunic","Sys","51.95","£","0","","#e2e8f0","#0b1f3a","100% performance polyester high twist yarn breathable lycra","Pro-stretch fabric 100% performance polyester high twist yarn Breathable  Lycra for ease of movement and crease recovery Colours - White Only Matching Trousers Sizes 6 - 18","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/806378316-max-300x300.jpg","{""806378316"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/806378316-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/chinese-style-tunic","true"
"spa-wear","Wrap Style Tunic","Sys","59.8","£","0","TN808 Charcoal|TN808 Clay|TN808 Plum","#e2e8f0","#0b1f3a","","Tunic with mock wrap detail at the front","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN808%20Charcoal-max-300x300.JPG","{""TN808 Charcoal"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN808%20Charcoal-max-800x800.JPG"",""TN808 Clay"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN808%20Clay-max-800x800.JPG"",""TN808 Plum"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN808%20Plum-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/wrap-style-tunic","true"
"spa-wear","Classic Press Stud Tunic","Simon Jersey","42.45","£","0","FM1140-Model|FM1140-back|FM1140_BLK MOD|FM1140_DETAIL|Navy|Grey","#e2e8f0","#0b1f3a","","Designed with a safety focus, the smooth press stud fastening prevents scratching, catching and cannot come loose, allowing the wearer to feel confident in their uniform.   ","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/FM1140-Model-max-300x300.jpg","{""FM1140-Model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/FM1140-Model-max-800x800.jpg"",""FM1140-back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/FM1140-back-max-800x800.jpg"",""FM1140_BLK MOD"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Simon%20Jersey_FM1140_BLK%20MOD-max-800x800.jpg"",""FM1140_DETAIL"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Simon%20Jersey_FM1140_DETAIL-max-800x800.jpg"",""Navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/FM112006_Navy-max-800x800.jpg"",""Grey"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/FM112006_Grey-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/classic-press-stud-tunic","true"
"spa-wear","Mika Tunic","Premier","24","£","0","Model|blk","#e2e8f0","#0b1f3a","","Short Sleeve Tunic","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PR681_Model-max-300x300.jpeg","{""Model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PR681_Model-max-800x800.jpeg"",""blk"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PR681_blk-max-800x800.jpeg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/mika-tunic","true"
"spa-wear","Scooped Angle Tunic","Simon Jersey","39","£","0","model|scooped-angle-back|scooped-angle-neckline","#e2e8f0","#0b1f3a","","The perfect combination of sleek design and practicality creates a truly modern beauty tunic.  ","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/scooped-angle-tunic_model-max-300x300.jpg","{""model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/scooped-angle-tunic_model-max-800x800.jpg"",""scooped-angle-back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/scooped-angle-back-max-800x800.jpg"",""scooped-angle-neckline"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/scooped-angle-neckline-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/sccoped-angle-tunic","true"
"spa-wear","Asymmetrical Tunic","Simon Jersey","36.4","£","0","model|asymmetrical-tunic-white-back|asymmetrical-tunic-black|asymmetrical-tunic-detail|asymmetrical-tunic-graphite","#e2e8f0","#0b1f3a","","Simple and classic in Style Tunic.  Stand collar","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/asymmetrical-tunic_model%201-max-300x300.jpg","{""model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/asymmetrical-tunic_model%201-max-800x800.jpg"",""asymmetrical-tunic-white-back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/asymmetrical-tunic-white-back-max-800x800.jpg"",""asymmetrical-tunic-black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/asymmetrical-tunic-black-max-800x800.jpg"",""asymmetrical-tunic-detail"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/asymmetrical-tunic-detail-max-800x800.jpg"",""asymmetrical-tunic-graphite"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/asymmetrical-tunic-graphite-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/asymmetrical-tunic","true"
"spa-wear","Shaped Neck Tunic","Simon Jersey","33.8","£","0","shaped-neck-tunic model|grey detail|shaped-neck-tunic-black|shaped-neck-tunic-black-pockets|shaped-neck-tunic-petrol|back","#e2e8f0","#0b1f3a","","Designed to be fashion forward, our Shaped Neck Tunic features a unique shaped neckline with princess seams for a fitted look, adding a touch of style to your uniform.  ","woman|man","spa","","1","","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-tunic%20model-max-300x300.jpg","{""shaped-neck-tunic model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-tunic%20model-max-800x800.jpg"",""grey detail"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-tunic_grey%20detail-max-800x800.jpg"",""shaped-neck-tunic-black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-tunic-black-max-800x800.jpg"",""shaped-neck-tunic-black-pockets"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-tunic-black-pockets-max-800x800.jpg"",""shaped-neck-tunic-petrol"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-tunic-petrol-max-800x800.jpg"",""back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/shaped-neck-petrol_back-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/shaped-neck-tunic","true"
"bottoms","Straight Leg Trouser","Sys","42.9","£","0","Black|White|Navy|Charcoal|Blueberry|Plum","#ffffff","#0b1f3a","","Chic and leg slimming trousers Comfortable fit with wide waistband and two button closure Front zip for easy fastening Double stitching and French seams in the crotch for extra strength Colours: Black, White , Navy , Charcoal, Blueberry, Plum Sizes: UK6 - UK24  ","woman|man","deck","","1","UK6–UK24","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS943T_White-max-300x300.JPG","{""White"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS943T_White-max-800x800.JPG"",""Charcoal"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS943T_Charcoal-max-800x800.JPG"",""Blueberry"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS943T_Blueberry-max-800x800.JPG"",""Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS743T_Black-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/straight-leg-trouser-with-hidden-pocket","true"
"bottoms","Skinni Capri Trouser","Sys","36.45","£","0","White","#ffffff","#0b1f3a","100% performance polyester","Capri Style Trouser Pro-stretch fabric: 100% performance polyester with a revolutionary, silver, anti-bacterial finish. The anti-stain and anti-static properties make it ideal for workwear. It is cool, comfortable and easy care, needing only a light press prior to use. Style properties: Waistband which sits below the natural waistline. Double button and front zip fastening. Inside leg length: 64cm. Colours - White  Sizes 6 - 18","woman|man","deck","","1","","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS772_White-max-300x300.PNG","{""White"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/PS772_White-max-800x800.PNG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/skinni-capri-trouser","true"
"spa-wear","Linen Look Trousers","Gill2 100x100","51.95","£","0","Navy|Charcoal|Clay|Plum","#0b1f3a","#0b1f3a","","Chic and trendy cigarette style trousers Comfortable fit with wide waistband and two button closure Ankle vent to allow trousers to sit neatly on the shoe  Front zip for easy fastening Double stitching and French seams in the crotch for extra strength Inside leg - approximately 76/77cm Colours: Navy, Charcoal, Clay, Plum Sizes: 6-24 Matches TN808 Wrap Style Tunic","woman|man","spa","","1","6–24MatchesTN808WrapStyleTunic","shirt","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN473%20Linen%20trousers%20-%20Navy-max-300x300.JPG","{""TN473 Linen trousers - Navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN473%20Linen%20trousers%20-%20Navy-max-800x800.JPG"",""TN473 Linen trousers - Charcoal"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN473%20Linen%20trousers%20-%20Charcoal-max-800x800.JPG"",""TN473 Linen trousers - Clay"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN473%20Linen%20trousers%20-%20Clay-max-800x800.JPG"",""TN473 Linen trousers - Plum"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/TN473%20Linen%20trousers%20-%20Plum-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/linen-look-trousers","true"
"bottoms","Skinny Cropped Trousers","Sys","55.85","£","0","Black","#111827","#0b1f3a","100% performance polyester high twist yarn pinhole technology","Youthful and cool cropped trousers Comfortable fit with wide waistband and two button closure Ankle vent on the outer leg at the hem  Front zip for easy fastening Double stitching and French seams in the crotch for extra strength Inside leg - approximately 64cm Luxury crepe fabric 100% performance polyester high twist yarn Pinhole Technology for free air flow and maximum comfort  Stretch for ease of movement and crease recovery Colour: Black Sizes: UK6-24","woman|man","deck","","1","UK6–24","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/CR492A_Black-max-300x300.jpg","{""Black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/CR492A_Black-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/skinny-cropped-trousers","true"
"bottoms","Bootleg Trousers","Simon Jersey","36.4","£","0","trousers_white|back|unhemmed-bootleg-trousers-graphite|blk|white","#ffffff","#0b1f3a","","The Unhemmed Bootleg Trousers are essential for your work wear wardrobe. Giving you plenty of room they are perfect for wearing in business sectors where a smart but comfortable look is required.   ","woman|man","deck","","1","","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Bootleg_trousers_white-max-300x300.jpg","{""trousers_white"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Bootleg_trousers_white-max-800x800.jpg"",""back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Unhemmed-bootleg-trousers-white_back-max-800x800.jpg"",""unhemmed-bootleg-trousers-graphite"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/unhemmed-bootleg-trousers-graphite-max-800x800.jpg"",""blk"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Unhemmed-bootleg_blk-max-800x800.jpg"",""white"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Unhemmed-bootleg-trousers-tunic_white-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/bootleg-trousers","true"
"bottoms","Cigarette Trouser","Simon Jersey","44.2","£","0","cigarette-trousers-|back","#e2e8f0","#0b1f3a","89% polyester & 11% spandex"," These Cigarette trousers are a contemporary workwear choice perfect for wearing to the office, or where a smart dress code is required. Made from 89% Polyester, 11% Spandex this material allows the trouser to stretch, offering comfort and the perfect fit.   ","woman|man","deck","","1","","shorts","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/cigarette-trousers--max-300x300.jpg","{""cigarette-trousers-"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/cigarette-trousers--max-800x800.jpg"",""back"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/cigarette-trousers_back-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/beautician-masseuse-housekeeping/cigarette-trouser","true"
"accessories","Musto Evo Stetch","Musto","25","£","0","Platinum & Black","#111827","#0b1f3a","85% polypropylene & 15% elastane","The Evo Stretch Belt is designed to provide ultimate comfort. It's made with a stretchy webbing material that allows for excellent freedom of movement while keeping your trousers or shorts in place. The lightweight, slimline clip buckle is adjustable, which means this belt will fit a variety of waist sizes. Primarily designed to be worn in active conditions, this durable belt can withstand the likes of salt water and sweat. The belt is finished with Musto Evo branding and the buckle features the","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/this-max-300x300.png","{""22"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/22-max-800x800.png"",""this"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/this-max-800x800.png"",""one"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/one-max-800x800.png""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/musto-evo-stetch","true"
"accessories","Musto Essential Woven","Musto","25","£","0","Navy or Black","#0b1f3a","#0b1f3a","100% polyamide","Keep your trousers securely round your waist with this belt that is suitable for wear during most outdoor activities. Featuring a herringbone weave for added durability and a matt black plastic buckle that won't rust in salt water, you can regularly wear this long-lasting belt all year round. This staple wardrobe accessory comes in three sizes and three colours so that you can match your belt to your outfit. Fabric:  Shell: 100% Polyamide Colour: Navy or Black","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_6995c24b94b43_1-max-300x300.png","{""6995c24b94b43_1"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_6995c24b94b43_1-max-800x800.png"",""6995c24ba78b1_2"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_6995c24ba78b1_2-max-800x800.png""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/musto-essential-woven","true"
"accessories","Gill Gallina Belt","Gill2","20.8","£","0","Black|Navy","#111827","#0b1f3a","100% polyester","Classic design woven belt suitable for everyday use. Silicone dipped end and coated aluminium engraved buckle. FEATURES: 35mm Width Silicon Dipped End Webbing Belt Coated Aluminium Engraved Buckle Length 120cm FABRIC:   100% Polyester SIZES:   One Size COLOURS:   Black, Navy  ","woman|man","deck","","1","OneSize","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/B001-BLK01_1__84368-max-300x300.jpg","{""1__84368"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/B001-BLK01_1__84368-max-800x800.jpg"",""1__41404"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/B001-NAV02_1__41404-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/gill-gallina-belt","true"
"accessories","Ibex Formal Belt","Ibex Logo A","30","£","0","Black|Navy|Mid Brown and Light Tan","#111827","#0b1f3a","","Ibex Formal Leather belt.  30mm Belt, Silver Buckle. Colours: Black, Navy, Mid Brown and Light Tan.","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_model-max-300x300.JPG","{""2890_model"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_model-max-800x800.JPG"",""2890_blk"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_blk-max-800x800.JPG"",""2890_nvy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_nvy-max-800x800.JPG"",""2890_med brw"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_med%20brw-max-800x800.JPG"",""2890_lght tan"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_lght%20tan-max-800x800.JPG"",""2890_full blk"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_2890_full%20blk-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/ibex-formal-belt","true"
"accessories","Ibex 35mm Belt","Ibex Logo A","21","£","0","Black|Navy|Beige|Grey|Khaki","#111827","#0b1f3a","","35mm Ibex Leather/Elastic Woven Belt Sizes S - 3XL Colours: Black, Navy, Beige, Grey, Khaki.","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/205bk%20black-max-300x300.jpg","{""205bk black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/205bk%20black-max-800x800.jpg"",""1 Navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/205a_1%20Navy-max-800x800.jpg"",""61812ba53034e_4125_beige"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_61812ba53034e_4125_beige-max-800x800.jpg"",""205gy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/205gy-max-800x800.jpg"",""Ibex Leather elastic woven belt - Khaki"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex%20Leather%20elastic%20woven%20belt%20-%20Khaki-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/ibex-35mm-leather-woven-belt","true"
"accessories","Ibex Webbing Belt","Ibex Logo A","21","£","0","beige|navy|black|5ed61ad3160b4_4125_Khaki","#d6c4a8","#0b1f3a","","Ibex of England 30mm Elastic Webbing Belt with Brass Buckle and Leather Ends Colours - Beige, Navy, Black , Khaki Also available in 35mm width (4148) Sizes S - 3XL","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/4125_beige-max-300x300.jpg","{""beige"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/4125_beige-max-800x800.jpg"",""navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/4125_navy-max-800x800.jpg"",""black"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/4125_black-max-800x800.jpg"",""5ed61ad3160b4_4125_Khaki"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_5ed61ad3160b4_4125_Khaki-max-800x800.PNG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/ibex-webbing-belt","true"
"accessories","Ibex Woven Belt","Ibex Logo A","21","£","0","Navy/light blue, Navy/Red","#0b1f3a","#0b1f3a","","IBEX 35mm woven belt with faux leather trims. Sizes: M-XXL Colour: Navy/light blue, Navy/Red  ","woman|man","deck","","1","M–XXL","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_woven_blue-max-300x300.JPG","{""woven_blue"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_woven_blue-max-800x800.JPG"",""woven_navy-red"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Ibex_woven_navy-red-max-800x800.JPG""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/ibex-woven-belt","true"
"accessories","Marinepool Edition Belt","Marinepool2","25.85","£","0","edition-belt-white|edition-belt-navy","#ffffff","#0b1f3a","100% polyester","FABRICS: 100% polyester","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marinepool_edition-belt-white-max-300x300.jpg","{""edition-belt-white"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marinepool_edition-belt-white-max-800x800.jpg"",""edition-belt-navy"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Marinepool_edition-belt-navy-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/marinepool-edition-belt","true"
"accessories","Elastic Belt","Clique","15","£","0","vlique belt|99_elasticbelt_f5|clique belt","#e2e8f0","#0b1f3a","53% polyester & 47% rubber & 100% alloy colours - black","Flexible waistband made of polyester with metal sleeve.  Size 105cm or 120 cm 53% polyester, 47% rubber for elastic. PU strap end. Buckle 100% Alloy (nickel free) Colours - Black.    ","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/vlique%20belt-max-300x300.png","{""vlique belt"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/vlique%20belt-max-800x800.png"",""99_elasticbelt_f5"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/024205_99_elasticbelt_f5-max-800x800.jpg"",""clique belt"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/clique%20belt-max-800x800.png""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/elastic-belt","true"
"accessories","Asquith & Fox Stretch","Asquith And Fox Logo","12.5","£","0","5ee8baea3656c_AQ900_Slate_FT|Black_FT_preview|Navy_FT_preview|Royal_FT_preview|Purple_FT_preview","#e2e8f0","#0b1f3a","","Whether you are after a rugged or refined look, the Asquith & Fox belt won’t fail to impress. Add this textured stretch woven belt, available in a range of contemporary colours, to your chino’s to achieve a handsome tailored finish to your look.  A stretch rubber braided belt with two colours to form a fashionable zig zag contrast pattern. Fastens with a chrome buckle and any part of the belt can be used to make and secure a hole for full fastening. A Tan faux leather piece supports the buckle m","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_5ee8baea3656c_AQ900_Slate_FT-max-300x300.JPG","{""5ee8baea3656c_AQ900_Slate_FT"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_5ee8baea3656c_AQ900_Slate_FT-max-800x800.JPG"",""Black_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ900_Black_FT_preview-max-800x800.jpeg"",""Navy_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ900_Navy_FT_preview-max-800x800.jpeg"",""Royal_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ900_Royal_FT_preview-max-800x800.jpeg"",""Purple_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ900_Purple_FT_preview-max-800x800.jpeg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/asquith-fox-braid-stretch-belt","true"
"accessories","Two Colour Stripe","Asquith And Fox Logo","12.75","£","0","Navy_Khaki_FT_preview|Black_Burgundy_FT_preview|Black_Royal_FT_preview|Black_Slate_FT_preview|Navy_Kelly_FT_preview|Navy_Red_FT_preview|Navy_White_FT_preview|Slate_Navy_FT_preview","#0b1f3a","#0b1f3a","","The contrast stripe on the stretch belt gives you another chance to clash with confidence. The unisex belt combines style and functionality with its stretch design for comfort and a perfect fit. Fabric Rubber and faux leather Weight 120gsm","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Navy_Khaki_FT_preview-max-300x300.jpeg","{""Navy_Khaki_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Navy_Khaki_FT_preview-max-800x800.jpeg"",""Black_Burgundy_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Black_Burgundy_FT_preview-max-800x800.jpeg"",""Black_Royal_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Black_Royal_FT_preview-max-800x800.jpeg"",""Black_Slate_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Black_Slate_FT_preview-max-800x800.jpeg"",""Navy_Kelly_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Navy_Kelly_FT_preview-max-800x800.jpeg"",""Navy_Red_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Navy_Red_FT_preview-max-800x800.jpeg"",""Navy_White_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Navy_White_FT_preview-max-800x800.jpeg"",""Slate_Navy_FT_preview"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/AQ901_Slate_Navy_FT_preview-max-800x800.jpeg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/two-colour-stripe-braid","true"
"accessories","Bespoke Belts","Sys","0","£","0","photo 4 belts|3596 (002)|Native custom belts|RORC Belt","#e2e8f0","#0b1f3a","","BESPOKE RIBBON BELT Belts can be specially created with your logo & lettering repeated along the whole length of the belt. They are available in 3 different styles: 1. D-Ring Belts.  Made with 2 D-rings at the end of webbing, these are considered a 'safer' belt as the D-rings tend to hug your body shape more. This is important when your don't want to risk your belt becoming entangled in equipment around you e.g. on a sailing boat. Made in different length sizes. 2. Buckle Belt.  A more tradition","woman|man","deck","","1","","cap","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/photo%204%20belts-max-300x300.JPG","{""photo 4 belts"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/photo%204%20belts-max-800x800.JPG"",""3596 (002)"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/IMG_3596%20(002)-max-800x800.jpg"",""Native custom belts"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/Native%20custom%20belts-max-800x800.jpg"",""RORC Belt"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/RORC%20Belt-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/bespoke-belts","true"
"tops","Custom Webbed Belts","Sys","0","£","0","photo 4 belts-max-800x800|BPETblackD-max-800x800|D-Ring-grey|54afef4a552b9_csf-black-filled-web","#e2e8f0","#0b1f3a","","Our custom webbed belts utilise the best quality webbing in standard colour shades or striped versions across a range of widths.","woman|man","deck","","1","","polo","https://www.thesuperyachtshop.com/media/com_eshop/products/resized/13841558979049-max-300x300.jpg","{""13841558979049"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/13841558979049-max-800x800.jpg"",""photo 4 belts-max-800x800"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/photo%204%20belts-max-800x800-max-800x800.JPG"",""BPETblackD-max-800x800"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/BPETblackD-max-800x800-max-800x800.jpg"",""D-Ring-grey"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/D-Ring-grey-max-800x800.jpg"",""13998872236505"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/13998872236505-max-800x800.jpg"",""54afef4a552b9_csf-black-filled-web"":""https://www.thesuperyachtshop.com/media/com_eshop/products/resized/image_54afef4a552b9_csf-black-filled-web-max-800x800.jpg""}","The Superyacht Shop","https://www.thesuperyachtshop.com/clothing/belts/custom-webbed-belts","true"
